area_id,area_name,GRDP
44826,Taean-gun,2979441
45111,Jeonju-si,13251346
45131,Gunsan-si,9554687
45141,Iksan-si,6990072
45181,Jeongeup-si,2740334
45191,Namwon_si,1592415
45211,Gimje-si,2546005
45711,Wanju-gun,4620807
45721,Jinan-gun,550980
45731,Muju-gun,590453
45741,Jangsu-gun,534164
45751,Imsil-gun,699738
45771,Sunchang-gun,712563
45791,Gochang-gun,1328184
45801,Buan-gun,1306282
46111,Mokpo-si,3797895
46131,Yeosu-si,23847547
46151,Suncheon-si,5391395
46171,Naju-si,3842302
46231,Gwangyang-si,9431290
46711,Damyang-gun,1219135
46721,Gokseong-gun,963998
46731,Gurye-gun,554602
46771,Goheung-gun,1258868
46781,Boseong-gun,811238
46791,Hwasun-gun,1596293
46801,Jangheung-gun,807614
46811,Gangjin-gun,756149
46821,Haenam-gun,1688970
46831,Yeongam-gun,3144676
46841,Muan-gun,2560963
46861,Hampyeong-gun,833345
46871,Yeonggwang-gun,2210161
46881,Jangseong-gun,1608654
46891,Wando-gun,951791
46901,Jindo-gun,693594
46911,Sinan-gun,907897
47111,Pohang-si,16587811
47131,Gyeongju-si,9960756
47151,Gimcheon-si,4964756
47171,Andong-si,3248266
47191,Gumi-si,34732664
47211,Yeongju-si,2784874
47231,Yeongcheon-si,3258783
47251,Sangju-si,2196807
47281,Mungyeong-si,1431745
47291,Gyeongsan-si,7231040
47721,Gunwi-gun,764963
47731,Uiseong-gun,1229888
47751,Cheongsong-gun,692663
47761,Yeongyang-gun,373745
47771,Yeongdeok-gun,801844
47821,Cheongdo-gun,1003464
47831,Goryeong-gun,1358292
47841,Seongju-gun,1608489
47851,Chilgok-gun,3877013
47901,Yecheon-gun,1033787
47921,Bonghwa-gun,979520
47931,Uljin-gun,2718777
47941,Ulleung-gun,280227
48121,Jinju-si,36565204
48171,Tongyeong-si,7094810
48221,Sacheon-si,3692983
48241,Gimhae-si,4082992
48251,Miryang-si,15064592
48271,Geoje-si,2688732
48311,Yangsan-si,10996802
48331,Changwon-si,9807353
48721,Uiryeong-gun,824993
48731,Haman-gun,3445542
48741,Changnyeong-gun,2275498
48821,Goseong-gun,2450129
48841,Namhae-gun,977764
48851,Hadong-gun,2255074
48861,Sancheong-gun,925406
48871,Hamyang-gun,910951
48881,Geochang-gun,1451454
48891,Hapcheon-gun,1080656
50111,Jeju-si,12178463
50131,Seogwipo-si,4768246
