"인천광역시","　부동산업",6267287,6162625,0.29,6826892,6586697,0.31,7919501,7358405,0.23
"인천광역시","　사업서비스업",5349971,5267354,-0.15,5667786,5218360,0.06,6656896,5609201,0.43
"인천광역시","　공공 행정, 국방 및 사회보장 행정",4397785,4250665,0.22,5215810,4688151,0.20,6333272,5351407,0.29
"인천광역시","　교육 서비스업",3887297,3822814,0.05,4197732,3987752,0.09,4648059,4229692,0.21
"인천광역시","　보건업 및 사회복지 서비스업",3276600,3225580,0.26,4006407,3820168,0.36,4947160,4564224,0.37
"인천광역시","　문화 및 기타서비스업",2537924,2397544,0.09,2764432,2374651,0.07,2648141,2092772,0.00
"광주광역시","지역내총생산(시장가격)",36819006,35933462,3.12,39805406,38216077,5.03,43742580,41257137,4.37
"광주광역시","순생산물세",2605726,2524334,0.31,2906942,2679770,1.59,3182693,2721117,-0.11
"광주광역시","총부가가치(기초가격)",34213280,33409128,2.81,36898464,35526935,3.45,40559887,38533331,4.48
"광주광역시","농업, 임업 및 어업",153543,146819,-0.06,142696,132131,-0.03,125415,102801,0.03
"광주광역시","광제조업",9484092,9151740,-0.02,9863933,9762148,0.74,10744031,11036105,2.19
"광주광역시","　광업",6760,6534,0.00,7644,7231,0.00,3638,3768,0.00
"광주광역시","　제조업",9477332,9145206,-0.01,9856289,9754895,0.74,10740393,11032418,2.19
"광주광역시","　　음식료품 및 담배제조업",341080,319484,-0.11,449458,421877,-0.03,547136,518545,-0.14
"광주광역시","　　섬유 의복 및 가죽 제품 제조업",138492,121847,-0.04,140705,132795,-0.02,98153,89723,-0.01
"광주광역시","　　목재종이인쇄 및 복제업",151860,149254,0.03,155979,144188,0.00,181814,161990,0.01
"광주광역시","　　석탄 및 석유 화학제품 제조업",1040810,1023270,0.07,966359,1033372,-0.09,1143859,1161383,0.26
"광주광역시","　　비금속광물 및 금속제품 제조업",1113765,1092802,0.14,1021995,995599,-0.22,1436855,1116223,0.23
"광주광역시","　　전기 전자 및 정밀기기 제조업",2641669,2642838,-0.02,2366248,2272500,-1.18,3537235,3959695,1.58
"광주광역시","　　기계 운송장비 및 기타 제품 제조업",4049656,3795711,-0.09,4755545,4764492,2.29,3795341,4175556,0.27
"광주광역시","전기, 가스, 증기 및 공기 조절 공급업",324972,330644,0.13,287979,466452,0.24,364582,668946,0.11
