area_id,area_name,GRDP
41570,Gimpo-si,11420.3
41590,Hwaseong-si,52930.1
41610,Gwangju-si,8962.9
41630,Yangju-si,5976.2
41650,Pocheon-si,6442.7
41670,Yeoju-si,3598.0
41800,Yeoncheon-gun,1285.8
41820,Gapyeong-gun,1601.9
41830,Yangpyeong-gun,1778.7
42110,Chuncheon-si,7150.6
42130,Wonju-si,8511.4
42150,Gangneung-si,5019.6
42170,Donghae-si,2733.1
42190,Taebaek-si,943.3
42210,Sokcho-si,1547.5
42230,Samcheok-si,2337.0
42720,Hongcheon-gun,2240.9
42730,Hoengseong-gun,1557.4
42750,Yeongwol-gun,1214.0
42760,Pyeongchang-gun,1691.9
42770,Jeongseon-gun,1338.4
42780,Cheorwon-gun,1619.3
42790,Hwacheon-gun,1179.8
42800,Yanggu-gun,805.2
42810,Inje-gun,1351.3
42820,Goseong-gun,942.7
42830,Yangyang-gun,895.3
43110,Chungju-si,6625.0
43130,Jecheon-si,3023.1
43150,Cheongju-si,28986.8
43720,Boeun-gun,1077.0
43730,Okcheon-gun,1294.8
43740,Yeongdong-gun,982.2
43745,Jincheon-gun,6565.2
43750,Goesan-gun,1243.1
43760,Eumseong-gun,7703.8
43770,Danyang-gun,1184.6
43800,Jeungpyeong-gun,985.5
44130,Cheonan-si,23705.1
44150,Gongju-si,3479.9
44180,Boryeong-si,4109.4
44200,Asan-si,26324.1
44210,Seosan-si,16369.6
44230,Nonsan-si,3664.0
44250,Gyeryong-si,1458.3
44270,Dangjin-si,11358.1
44710,Geumsan-gun,2182.1
44760,Buyeo-gun,1885.1
44770,Seocheon-gun,2075.8
44790,Cheongyang-gun,1102.2
44800,Hongseong-gun,3170.9
44810,Yesan-gun,3014.7
44825,Taean-gun,2969.9
45110,Jeonju-si,13886.1
45130,Gunsan-si,9399.6
45140,Iksan-si,7039.1
45180,Jeongeup-si,2787.7
45190,Namwon_si,1606.6
45210,Gimje-si,2650.5
45710,Wanju-gun,4641.3
45720,Jinan-gun,556.5
45730,Muju-gun,618.9
45740,Jangsu-gun,550.9
45750,Imsil-gun,697.3
45770,Sunchang-gun,752.8
45790,Gochang-gun,1410.0
45800,Buan-gun,1281.8
46110,Mokpo-si,3909.8
46130,Yeosu-si,24923.6
46150,Suncheon-si,5841.6
46170,Naju-si,4062.0
46230,Gwangyang-si,9112.4
46710,Damyang-gun,1279.6
46720,Gokseong-gun,984.6
46730,Gurye-gun,559.8
46770,Goheung-gun,1283.8
46780,Boseong-gun,858.5
46790,Hwasun-gun,1548.5
46800,Jangheung-gun,895.3
46810,Gangjin-gun,777.1
46820,Haenam-gun,1874.2
46830,Yeongam-gun,3260.0
46840,Muan-gun,2757.5
46860,Hampyeong-gun,831.3
46870,Yeonggwang-gun,2521.6
46880,Jangseong-gun,1700.2
46890,Wando-gun,1008.9
46900,Jindo-gun,678.4
46910,Sinan-gun,946.7
47110,Pohang-si,16832.2
47130,Gyeongju-si,10788.8
47150,Gimcheon-si,5278.3
47170,Andong-si,4374.6
47190,Gumi-si,35560.0
47210,Yeongju-si,2682.7
47230,Yeongcheon-si,3478.4
47250,Sangju-si,2300.2
47280,Mungyeong-si,1489.6
47290,Gyeongsan-si,7523.6
47720,Gunwi-gun,808.5
47730,Uiseong-gun,1248.1
47750,Cheongsong-gun,687.4
47760,Yeongyang-gun,441.2
47770,Yeongdeok-gun,780.6
47820,Cheongdo-gun,1024.6
47830,Goryeong-gun,1349.2
47840,Seongju-gun,1773.5
47850,Chilgok-gun,4072.4
47900,Yecheon-gun,1115.0
47920,Bonghwa-gun,985.3
47930,Uljin-gun,2575.1
47940,Ulleung-gun,271.3
48120,Jinju-si,36864.7
48170,Tongyeong-si,7820.3
48220,Sacheon-si,3856.7
48240,Gimhae-si,4226.3
48250,Miryang-si,15229.2
48270,Geoje-si,2756.9
48310,Yangsan-si,11144.6
48330,Changwon-si,10431.5
48720,Uiryeong-gun,853.4
48730,Haman-gun,3588.5
48740,Changnyeong-gun,2379.4
48820,Goseong-gun,2363.8
48840,Namhae-gun,1017.8
48850,Hadong-gun,2358.5
48860,Sancheong-gun,945.2
48870,Hamyang-gun,952.0
48880,Geochang-gun,1506.1
48890,Hapcheon-gun,1043.4
50110,Jeju-si,13463.6
50130,Seogwipo-si,5255.8
