area_id,area_name,GRDP
46780,Boseong-gun,1041.7
46790,Hwasun-gun,1906.4
46800,Jangheung-gun,1091.6
46810,Gangjin-gun,1012.2
46820,Haenam-gun,2336.8
46830,Yeongam-gun,3280.5
46840,Muan-gun,3558.8
46860,Hampyeong-gun,1108.8
46870,Yeonggwang-gun,1930.1
46880,Jangseong-gun,2071.9
46890,Wando-gun,1183.0
46900,Jindo-gun,925.9
46910,Sinan-gun,1208.3
47110,Pohang-si,23796.2
47130,Gyeongju-si,11434.2
47150,Gimcheon-si,5813.0
47170,Andong-si,5810.2
47190,Gumi-si,26381.0
47210,Yeongju-si,3395.4
47230,Yeongcheon-si,4272.7
47250,Sangju-si,2746.8
47280,Mungyeong-si,1858.2
47290,Gyeongsan-si,8312.9
47720,Gunwi-gun,999.0
47730,Uiseong-gun,1481.3
47750,Cheongsong-gun,760.1
47760,Yeongyang-gun,495.9
47770,Yeongdeok-gun,918.7
47820,Cheongdo-gun,1222.9
47830,Goryeong-gun,1724.8
47840,Seongju-gun,2452.6
47850,Chilgok-gun,4285.3
47900,Yecheon-gun,1369.7
47920,Bonghwa-gun,1306.0
47930,Uljin-gun,2085.4
47940,Ulleung-gun,363.4
48120,Jinju-si,39217.2
48170,Tongyeong-si,8764.4
48220,Sacheon-si,3181.6
48240,Gimhae-si,4650.0
48250,Miryang-si,15627.5
48270,Geoje-si,3212.5
48310,Yangsan-si,9212.0
48330,Changwon-si,11007.8
48720,Uiryeong-gun,974.9
48730,Haman-gun,3973.4
48740,Changnyeong-gun,2765.5
48820,Goseong-gun,2212.3
48840,Namhae-gun,1176.3
48850,Hadong-gun,1968.2
48860,Sancheong-gun,1095.0
48870,Hamyang-gun,1082.1
48880,Geochang-gun,1645.3
48890,Hapcheon-gun,1183.4
50110,Jeju-si,14681.4
50130,Seogwipo-si,5506.1
